date,IMCP,ANTAD,AUTOS,TARJETAS
2013-03-01,90.4184613212,116.52319267161747,73.93516403026273,53.472562847700885
2013-04-01,90.2376491834,116.62265591803722,76.18527994771476,54.45980657840672
2013-05-01,90.9062028658,116.81125265599692,75.79491688923412,53.781689701299584
2013-06-01,90.6984839865,117.43898262989698,75.28954244833103,57.88341745240646
2013-07-01,91.0702940012,117.51634462205118,75.54208014495929,56.71615578639304
2013-08-01,91.1632895656,117.45670451771923,73.41724137911517,57.144965931547006
2013-09-01,90.6847394389,118.12754493708486,71.8969517335831,59.21585903621217
2013-10-01,91.0203538776,117.30641480715313,72.38569444897213,59.82597421061973
2013-11-01,90.8589686175,120.85025759884194,75.42058279209152,59.302566122928845
2013-12-01,91.9026166634,117.31812637546435,75.30558800746164,60.96524266001475
2014-01-01,91.190653911,117.17725979272457,73.22368267441534,60.47720513805476
2014-02-01,91.6506400368,117.74920867173361,74.0549440505035,61.212759318565915
2014-03-01,91.9265411286,118.88667076300305,72.92935072882098,62.17027099357107
2014-04-01,92.8521196717,117.70499234039175,73.88532647650268,62.73216889958662
2014-05-01,92.5892740234,119.69841231986938,76.77096855914674,62.48307240935912
2014-06-01,92.696376852,119.27053430575528,76.40898014412969,62.24547247735466
2014-07-01,93.004430738,119.42405578235665,81.53772134431749,63.66982862341336
2014-08-01,92.7331215374,119.99274121017503,87.53399660375541,63.78196600433584
2014-09-01,92.8124571314,119.01529848953562,79.98199728438507,63.98253492813555
2014-10-01,93.1476514044,121.3206707787434,82.78239135593441,64.19620189398404
2014-11-01,93.730760901,122.1030656373109,85.28481002104425,63.42226607076199
2014-12-01,93.5133572909,122.96864822411813,83.07011769751185,64.68333849507452
2015-01-01,93.8688817463,124.14992509224439,89.44452008207713,65.82666975782867
2015-02-01,93.9739761659,125.51946596905972,90.69533363192814,67.5427496215877
2015-03-01,94.1177531317,125.66573381560879,92.30587690332334,68.15384716796885
2015-04-01,94.3790322786,127.49579255968919,88.82947240560972,68.47089986463351
2015-05-01,94.7043724011,127.76549202670502,90.18342919321086,69.88903714092646
2015-06-01,94.8367185829,129.68774923618045,93.68193639816369,69.76675755105306
2015-07-01,95.003478065,130.1182778601639,93.86486518575313,70.4044198186896
2015-08-01,95.5113741748,131.81947372846165,97.28606202227374,72.11044701580718
2015-09-01,96.2924732113,131.32578181762253,97.5161941688578,72.75945172502357
2015-10-01,96.6249690962,132.13580248387814,98.51149980338053,72.5489199155512
2015-11-01,96.4645779194,131.85684015686962,98.37852387157044,76.11728378289106
2015-12-01,95.7691121962,134.92483342049667,99.98988794671546,75.29775938294824
2016-01-01,96.9963872139,133.6074186286734,105.26292203504508,76.56616788292352
2016-02-01,96.2893903714,134.01420440310946,101.57470224475864,76.5666684495397
2016-03-01,96.4404031094,134.5935630965143,102.32143565171124,77.16548342926419
2016-04-01,95.8825226419,141.88481293691078,105.73048980818997,78.28706652112425
2016-05-01,96.0857158586,132.86420101435667,110.32214224690915,79.8416054704926
2016-06-01,96.5834801253,137.71598232675603,115.09382080662267,80.70107421814629
2016-07-01,96.754488595,139.37038040255558,112.52396990909355,82.10091003599767
2016-08-01,96.9384957963,140.649503714217,113.4712590403285,82.31363280283571
2016-09-01,97.064173764,142.1849034413878,115.86142576528395,83.7057592339851
2016-10-01,97.2795864408,142.02590107030755,117.50928640326211,85.2824852605487
2016-11-01,97.1421794428,142.78348278940433,113.76724052854755,85.04798230325827
2016-12-01,98.9667633079,143.46449758577776,122.01194938071104,86.90846544956176
2017-01-01,97.7131882576,141.7921190955498,111.366694595316,86.67420681775967
2017-02-01,98.3787937608,142.45172506320483,110.03043030392601,87.62768853924524
2017-03-01,98.3056414269,143.19307857934982,110.16289664411751,88.16733153437549
2017-04-01,98.5757456535,139.83525723965036,112.31766247841364,90.2162236660521
2017-05-01,98.4237910362,141.8842722244289,108.84802744359334,89.29655980890853
2017-06-01,98.5981844484,142.2060815415726,108.17589156308114,90.35126353697538
2017-07-01,98.4158587872,141.97856604953398,107.49152707353402,90.36685838740695
2017-08-01,100.3508520283,142.23052866846606,105.00462445112402,91.68193274911343
2017-09-01,98.2848351131,142.7757089595951,101.44174927640337,91.04585376437764
2017-10-01,99.1427695917,142.9596197144776,105.61186269787717,92.5014058316649
