Date,^MXX
2003-10-29,7925.2001953125
2003-10-30,8022.93994140625
2003-10-31,8064.830078125
2003-11-03,8237.16015625
2003-11-04,8265.849609375
2003-11-05,8232.0595703125
2003-11-06,8342.6298828125
2003-11-07,8430.599609375
2003-11-10,8372.099609375
2003-11-11,8365.509765625
2003-11-12,8539.3095703125
2003-11-13,8643.9296875
2003-11-14,8606.0302734375
2003-11-17,8488.650390625
2003-11-18,8542.0
2003-11-19,8351.2900390625
2003-11-21,8335.1201171875
2003-11-24,8164.72998046875
2003-11-25,8288.8095703125
2003-11-26,8385.400390625
2003-11-27,8455.98046875
2003-11-28,8554.48046875
2003-12-01,8621.1103515625
2003-12-02,8635.4404296875
2003-12-03,8553.740234375
2003-12-04,8528.8095703125
2003-12-05,8489.5400390625
2003-12-08,8509.3798828125
2003-12-09,8429.0302734375
2003-12-10,8342.1103515625
2003-12-11,8441.08984375
2003-12-15,8337.9697265625
2003-12-16,8348.33984375
2003-12-17,8416.0703125
2003-12-18,8519.7001953125
2003-12-19,8564.900390625
2003-12-22,8564.900390625
2003-12-23,8607.9599609375
2003-12-24,8636.0498046875
2003-12-26,8632.1298828125
2003-12-29,8729.5302734375
2003-12-30,8771.4296875
2003-12-31,8795.2802734375
2004-01-02,8818.1904296875
2004-01-05,9054.1103515625
2004-01-06,9038.4599609375
2004-01-07,9098.2197265625
2004-01-08,9169.8095703125
2004-01-09,9102.8203125
2004-01-12,9129.0498046875
2004-01-13,9141.580078125
2004-01-14,9171.66015625
2004-01-15,9135.16015625
2004-01-16,9193.8095703125
2004-01-19,9242.5703125
2004-01-20,9322.8203125
2004-01-21,9427.7998046875
2004-01-22,9497.009765625
2004-01-23,9480.240234375
2004-01-26,9563.91015625
2004-01-27,9612.1396484375
2004-01-28,9551.1298828125
2004-01-29,9444.23046875
2004-01-30,9428.76953125
2004-02-02,9633.8603515625
2004-02-03,9702.849609375
2004-02-04,9674.1796875
2004-02-06,9810.76953125
2004-02-09,9882.349609375
2004-02-10,9804.9404296875
2004-02-11,9875.3203125
2004-02-12,9960.0498046875
2004-02-13,9982.8701171875
2004-02-16,10004.6904296875
2004-02-17,10100.0498046875
2004-02-18,10125.0400390625
2004-02-19,10072.23046875
2004-02-20,9888.73046875
2004-02-23,9764.3896484375
2004-02-24,9855.0302734375
2004-02-25,9926.669921875
2004-02-26,10003.5703125
2004-02-27,9991.7998046875
2004-03-01,10157.1298828125
2004-03-02,10106.4404296875
2004-03-03,10053.1796875
2004-03-04,10196.169921875
2004-03-05,10195.0302734375
2004-03-08,10095.8701171875
2004-03-09,10079.2001953125
2004-03-10,9978.7099609375
2004-03-11,9725.830078125
2004-03-12,9837.330078125
2004-03-15,9791.349609375
2004-03-16,9877.2900390625
2004-03-17,9959.41015625
2004-03-18,9952.009765625
2004-03-19,10039.6796875
2004-03-22,9928.3203125
2004-03-23,10053.8896484375
2004-03-24,10161.650390625
2004-03-25,10344.7900390625
2004-03-26,10432.0
2004-03-29,10455.509765625
2004-03-30,10468.75
2004-03-31,10517.5
2004-04-01,10611.8701171875
2004-04-02,10713.5400390625
2004-04-05,10749.23046875
2004-04-06,10714.2802734375
2004-04-07,10746.580078125
2004-04-12,10844.0302734375
2004-04-13,10686.58984375
2004-04-14,10609.919921875
2004-04-15,10610.419921875
2004-04-16,10677.1396484375
2004-04-19,10646.8095703125
2004-04-20,10663.4404296875
2004-04-21,10539.400390625
2004-04-22,10645.150390625
2004-04-23,10721.6201171875
2004-04-26,10648.76953125
2004-04-27,10606.6298828125
2004-04-28,10240.91015625
2004-04-29,9980.509765625
2004-04-30,9948.1298828125
2004-05-03,10191.51953125
2004-05-04,10333.169921875
2004-05-05,10114.490234375
2004-05-06,9852.41015625
2004-05-07,9790.990234375
2004-05-10,9440.5703125
2004-05-11,9648.099609375
2004-05-12,9690.669921875
2004-05-13,9784.08984375
2004-05-14,9786.3203125
2004-05-17,9605.6201171875
2004-05-18,9730.16015625
2004-05-19,9767.6298828125
2004-05-20,9810.7802734375
2004-05-21,9822.3896484375
2004-05-24,9891.490234375
2004-05-25,9991.2001953125
2004-05-26,10062.580078125
2004-05-27,10153.6103515625
2004-05-28,10028.419921875
2004-05-31,10036.2900390625
2004-06-01,10043.3203125
2004-06-02,9981.8896484375
2004-06-03,9907.58984375
2004-06-04,10057.58984375
2004-06-07,10368.6201171875
2004-06-08,10336.1201171875
2004-06-09,10219.0302734375
2004-06-10,10230.5
2004-06-11,10214.509765625
2004-06-14,10093.01953125
2004-06-15,10220.6904296875
2004-06-16,10151.599609375
2004-06-17,10175.330078125
2004-06-18,10224.3896484375
2004-06-21,10187.919921875
2004-06-22,10140.25
2004-06-23,10137.8798828125
2004-06-24,10182.5400390625
2004-06-25,10128.7900390625
2004-06-28,10137.0302734375
2004-06-29,10137.419921875
2004-06-30,10281.8203125
2004-07-01,10260.9599609375
2004-07-02,10240.83984375
2004-07-05,10222.4501953125
2004-07-06,10121.1201171875
2004-07-07,10042.01953125
2004-07-08,9975.1201171875
2004-07-09,10042.33984375
2004-07-12,10090.419921875
2004-07-13,10033.900390625
2004-07-14,9843.01953125
2004-07-15,9875.5703125
2004-07-16,9923.919921875
2004-07-19,9921.16015625
2004-07-20,10025.1298828125
2004-07-21,9987.0595703125
2004-07-22,9987.330078125
2004-07-23,9907.669921875
2004-07-26,9921.400390625
2004-07-27,10119.9599609375
2004-07-28,10090.5595703125
2004-07-29,10060.2900390625
2004-07-30,10116.3896484375
2004-08-02,10173.900390625
2004-08-03,10205.6103515625
2004-08-04,10075.7998046875
2004-08-05,10066.900390625
2004-08-06,9866.1298828125
2004-08-09,9814.0595703125
2004-08-10,9910.83984375
2004-08-11,9849.9296875
2004-08-12,9812.66015625
2004-08-13,9790.6201171875
2004-08-16,9899.51953125
2004-08-17,9997.0302734375
2004-08-18,10080.5498046875
2004-08-19,10099.6103515625
2004-08-20,10143.4296875
2004-08-23,10169.1904296875
2004-08-24,10222.6796875
2004-08-25,10237.8896484375
2004-08-26,10198.3798828125
2004-08-27,10225.0595703125
2004-08-30,10199.5400390625
2004-08-31,10264.3203125
2004-09-01,10329.75
2004-09-02,10422.6298828125
2004-09-03,10335.009765625
2004-09-06,10376.1103515625
2004-09-07,10486.7998046875
2004-09-08,10537.9599609375
2004-09-09,10553.41015625
2004-09-10,10661.5302734375
2004-09-13,10620.3798828125
2004-09-14,10701.0498046875
2004-09-15,10660.91015625
2004-09-17,10790.5302734375
2004-09-20,10803.6796875
2004-09-21,10850.3603515625
2004-09-22,10777.23046875
2004-09-23,10811.3603515625
2004-09-24,10856.4404296875
2004-09-27,10687.599609375
2004-09-28,10843.419921875
2004-09-29,10980.3203125
2004-09-30,10957.3701171875
2004-10-01,11078.259765625
2004-10-04,11181.6298828125
2004-10-05,11117.33984375
2004-10-06,11090.919921875
2004-10-07,11097.9599609375
2004-10-08,10920.9697265625
2004-10-11,10975.2900390625
2004-10-12,11023.16015625
2004-10-13,10942.3603515625
2004-10-14,10876.0
2004-10-15,10991.4296875
2004-10-18,11055.759765625
2004-10-19,11023.7900390625
2004-10-20,11076.849609375
2004-10-21,11166.8896484375
2004-10-22,11226.080078125
2004-10-25,11178.009765625
2004-10-26,11341.580078125
2004-10-27,11517.7099609375
2004-10-28,11442.4501953125
2004-10-29,11564.349609375
2004-11-01,11622.41015625
2004-11-02,11610.41015625
2004-11-03,11765.76953125
2004-11-04,11864.419921875
2004-11-05,11793.8701171875
2004-11-08,11760.0
2004-11-09,11786.91015625
2004-11-10,11794.01953125
2004-11-11,11971.9501953125
2004-11-12,11957.3203125
2004-11-15,11955.3896484375
2004-11-16,11951.16015625
2004-11-17,12020.3798828125
2004-11-18,12038.9404296875
2004-11-19,11839.2099609375
2004-11-22,11879.8203125
2004-11-23,11876.580078125
2004-11-24,11907.3203125
2004-11-25,11997.6396484375
2004-11-26,12076.080078125
2004-11-29,12196.3896484375
2004-11-30,12102.5498046875
2004-12-01,12233.91015625
2004-12-02,12116.1298828125
2004-12-03,12109.4697265625
2004-12-06,12190.259765625
2004-12-07,12118.3095703125
2004-12-08,12113.580078125
2004-12-09,12124.8203125
2004-12-10,12260.8603515625
2004-12-13,12290.16015625
2004-12-14,12430.8603515625
2004-12-15,12493.849609375
2004-12-16,12505.4501953125
2004-12-17,12519.7900390625
2004-12-20,12514.0703125
2004-12-21,12651.73046875
2004-12-22,12712.2001953125
2004-12-23,12748.4501953125
2004-12-24,12802.76953125
2004-12-27,12819.6103515625
2004-12-28,12912.6904296875
2004-12-29,13031.5703125
2004-12-30,12968.740234375
2004-12-31,12917.8798828125
2005-01-03,13022.8203125
2005-01-04,12777.1298828125
2005-01-05,12591.330078125
2005-01-06,12703.4697265625
2005-01-07,12453.330078125
2005-01-10,12446.099609375
2005-01-11,12216.7998046875
2005-01-12,12329.16015625
2005-01-13,12462.900390625
2005-01-14,12694.740234375
2005-01-17,12817.8896484375
2005-01-18,13029.7001953125
2005-01-19,13035.8095703125
2005-01-20,12769.990234375
2005-01-21,12673.6201171875
2005-01-24,12743.580078125
2005-01-25,12866.7802734375
2005-01-26,13045.0498046875
2005-01-27,12986.400390625
2005-01-28,13040.5302734375
2005-01-31,13097.1201171875
2005-02-01,13340.51953125
2005-02-02,13339.41015625
2005-02-03,13440.830078125
2005-02-04,13446.9501953125
2005-02-07,13476.76953125
2005-02-08,13508.5
2005-02-09,13662.3798828125
2005-02-10,13708.919921875
2005-02-11,13714.6298828125
2005-02-14,13564.9599609375
2005-02-15,13695.91015625
2005-02-16,13640.759765625
2005-02-17,13592.0302734375
2005-02-18,13580.259765625
2005-02-21,13600.4697265625
2005-02-22,13520.58984375
2005-02-23,13541.9599609375
2005-02-24,13684.5595703125
2005-02-25,13870.2001953125
2005-02-28,13789.4599609375
2005-03-01,13804.76953125
2005-03-02,13770.259765625
2005-03-03,13782.9501953125
2005-03-04,13862.759765625
2005-03-07,13877.6904296875
2005-03-08,13752.7998046875
2005-03-09,13671.400390625
2005-03-10,13421.3896484375
2005-03-11,13532.349609375
2005-03-14,13238.5400390625
2005-03-15,13184.26953125
2005-03-16,13096.5498046875
2005-03-17,13138.759765625
2005-03-18,13094.400390625
2005-03-22,13062.4501953125
2005-03-23,12852.8095703125
2005-03-28,12828.91015625
2005-03-29,12581.7998046875
2005-03-30,12653.419921875
2005-03-31,12676.900390625
2005-04-01,12714.1904296875
2005-04-04,12593.3798828125
2005-04-05,12300.7001953125
2005-04-06,12170.8701171875
2005-04-07,12471.009765625
2005-04-08,12531.6298828125
2005-04-11,12425.41015625
2005-04-12,12522.240234375
2005-04-13,12424.3701171875
2005-04-14,12233.2099609375
2005-04-15,11942.7001953125
2005-04-18,11739.990234375
2005-04-19,12011.5302734375
2005-04-20,11842.7197265625
2005-04-21,12063.6201171875
2005-04-22,11995.3203125
2005-04-25,12377.099609375
2005-04-26,12577.7197265625
2005-04-27,12454.6904296875
2005-04-28,12255.91015625
2005-04-29,12322.990234375
2005-05-02,12424.9501953125
2005-05-03,12357.8798828125
2005-05-04,12643.0400390625
2005-05-05,12619.91015625
2005-05-06,12615.830078125
2005-05-09,12563.01953125
2005-05-10,12497.4296875
2005-05-11,12464.83984375
2005-05-12,12448.73046875
2005-05-13,12347.7197265625
2005-05-16,12442.26953125
2005-05-17,12439.4599609375
2005-05-18,12727.740234375
2005-05-19,12795.330078125
2005-05-20,12883.4599609375
2005-05-23,13029.580078125
2005-05-24,13020.7197265625
2005-05-25,13057.83984375
2005-05-26,13152.6396484375
2005-05-27,13131.3896484375
2005-05-30,13161.7802734375
2005-05-31,12964.3896484375
2005-06-01,13143.6201171875
2005-06-02,13284.8896484375
2005-06-03,13204.3896484375
2005-06-06,13208.4296875
2005-06-07,13148.0302734375
2005-06-08,13102.66015625
2005-06-09,13225.2802734375
2005-06-10,13214.599609375
2005-06-13,13299.58984375
2005-06-14,13343.099609375
2005-06-15,13501.509765625
2005-06-16,13537.2802734375
2005-06-17,13645.9599609375
2005-06-20,13709.3603515625
2005-06-21,13547.990234375
2005-06-22,13441.650390625
2005-06-23,13389.66015625
2005-06-24,13299.2802734375
2005-06-27,13454.73046875
2005-06-28,13523.0703125
2005-06-29,13550.1396484375
2005-06-30,13486.1298828125
2005-07-01,13509.1298828125
2005-07-04,13500.830078125
2005-07-05,13648.4697265625
2005-07-06,13790.150390625
2005-07-07,13850.3603515625
2005-07-08,13871.259765625
2005-07-11,13807.2998046875
2005-07-12,13971.669921875
2005-07-13,14005.23046875
2005-07-14,14085.0595703125
2005-07-15,13952.599609375
2005-07-18,13972.6103515625
2005-07-19,14167.509765625
2005-07-20,14306.0595703125
2005-07-21,14271.8896484375
2005-07-22,14318.4697265625
2005-07-25,14135.240234375
2005-07-26,14067.73046875
2005-07-27,14173.3798828125
2005-07-28,14256.83984375
2005-07-29,14409.66015625
2005-08-01,14582.5
2005-08-02,14677.66015625
2005-08-03,14615.9599609375
2005-08-04,14612.2197265625
2005-08-05,14463.1396484375
2005-08-08,14596.76953125
2005-08-09,14673.33984375
2005-08-10,14702.580078125
2005-08-11,14768.9501953125
2005-08-12,14673.2197265625
2005-08-15,14842.7001953125
2005-08-16,14559.1904296875
2005-08-17,14560.330078125
2005-08-18,14619.98046875
2005-08-19,14678.16015625
2005-08-22,14770.26953125
2005-08-23,14717.91015625
2005-08-24,14603.0
2005-08-25,14604.6103515625
2005-08-26,14444.83984375
2005-08-29,14327.2001953125
2005-08-30,14008.2001953125
2005-08-31,14243.1904296875
2005-09-01,14486.58984375
2005-09-02,14772.7001953125
2005-09-05,14857.3095703125
2005-09-06,15030.6201171875
2005-09-07,15246.23046875
2005-09-08,15055.919921875
2005-09-09,15212.8798828125
2005-09-12,15190.169921875
2005-09-13,15087.2900390625
2005-09-14,15221.3896484375
2005-09-15,15428.7802734375
2005-09-19,15656.83984375
2005-09-20,15563.4697265625
2005-09-21,15734.41015625
2005-09-22,15661.1298828125
2005-09-23,15649.330078125
2005-09-26,15765.5302734375
2005-09-27,15801.8095703125
2005-09-28,15869.330078125
2005-09-29,15841.83984375
2005-09-30,16120.080078125
2005-10-03,16051.01953125
2005-10-04,15933.41015625
2005-10-05,15720.349609375
2005-10-06,15247.599609375
2005-10-07,15447.58984375
2005-10-10,15466.41015625
2005-10-11,15445.3701171875
2005-10-12,15103.16015625
2005-10-13,14924.73046875
2005-10-14,14892.8798828125
2005-10-17,15282.73046875
2005-10-18,15084.83984375
2005-10-19,15111.9501953125
2005-10-20,14821.099609375
2005-10-21,14903.3603515625
2005-10-24,15356.3203125
2005-10-25,15367.8701171875
2005-10-26,15666.2197265625
2005-10-27,15437.6298828125
2005-10-28,15579.6796875
2005-10-31,15759.73046875
2005-11-01,15922.51953125
2005-11-02,15896.48046875
2005-11-03,15798.0400390625
2005-11-04,15900.5302734375
2005-11-07,15944.150390625
2005-11-08,15930.7099609375
2005-11-09,15981.1796875
2005-11-10,16153.080078125
2005-11-11,16137.0703125
2005-11-14,16293.5302734375
2005-11-15,16193.580078125
2005-11-16,16310.6796875
2005-11-17,16455.390625
2005-11-18,16545.439453125
2005-11-21,16767.0703125
2005-11-22,16866.83984375
2005-11-23,16713.91015625
2005-11-24,16750.439453125
2005-11-25,16879.369140625
2005-11-28,16836.109375
2005-11-29,16694.94921875
2005-11-30,16830.9609375
2005-12-01,17133.830078125
2005-12-02,17150.990234375
2005-12-05,17271.060546875
2005-12-06,17424.4296875
2005-12-07,17244.189453125
2005-12-08,17211.01953125
2005-12-09,17554.48046875
2005-12-13,17819.6796875
2005-12-14,18054.029296875
2005-12-15,17922.470703125
2005-12-16,17737.58984375
2005-12-19,17666.41015625
2005-12-20,17680.94921875
2005-12-21,17781.509765625
2005-12-22,17768.900390625
2005-12-23,17802.279296875
2005-12-26,17776.880859375
2005-12-27,17832.640625
2005-12-28,17690.69921875
2005-12-29,17832.80078125
2005-12-30,17802.7109375
2006-01-02,17925.69921875
2006-01-03,18500.689453125
2006-01-04,18669.23046875
2006-01-05,18608.33984375
2006-01-06,18736.779296875
2006-01-09,18998.830078125
2006-01-10,18912.380859375
2006-01-11,19160.439453125
2006-01-12,18925.009765625
2006-01-13,18889.19921875
2006-01-16,18958.2890625
2006-01-17,18489.630859375
2006-01-18,18265.9609375
2006-01-19,18521.44921875
2006-01-20,18346.23046875
2006-01-23,18447.109375
2006-01-24,18875.41015625
2006-01-25,18866.369140625
2006-01-26,19216.75
2006-01-27,18956.5
2006-01-30,18849.240234375
2006-01-31,18907.099609375
2006-02-01,19162.380859375
2006-02-02,19060.380859375
2006-02-03,18862.1796875
2006-02-07,18665.060546875
2006-02-08,18410.240234375
2006-02-09,18518.330078125
2006-02-10,18298.580078125
2006-02-13,17883.630859375
2006-02-14,18023.009765625
2006-02-15,18169.16015625
2006-02-16,18457.240234375
2006-02-17,18480.779296875
2006-02-20,18542.580078125
2006-02-21,18497.380859375
2006-02-22,18780.4609375
2006-02-23,19117.720703125
2006-02-24,19100.890625
2006-02-27,18854.669921875
2006-02-28,18706.3203125
2006-03-01,19058.740234375
2006-03-02,19102.330078125
2006-03-03,19189.25
2006-03-06,18991.4609375
2006-03-07,18551.0703125
2006-03-08,18398.8203125
2006-03-09,18310.5703125
2006-03-10,18420.169921875
2006-03-13,18706.189453125
2006-03-14,18941.0390625
2006-03-15,18999.640625
2006-03-16,19166.4296875
2006-03-17,19345.80078125
2006-03-20,19581.119140625
2006-03-22,19598.109375
2006-03-23,19255.869140625
2006-03-24,19339.30078125
2006-03-27,19226.3203125
2006-03-28,18929.98046875
2006-03-29,19132.33984375
2006-03-30,19214.0
2006-03-31,19272.630859375
2006-04-03,19634.2109375
2006-04-04,19764.080078125
2006-04-05,19930.630859375
2006-04-06,19869.7109375
2006-04-07,19472.359375
2006-04-10,19548.349609375
2006-04-11,19465.150390625
2006-04-12,19322.619140625
2006-04-17,19632.33984375
2006-04-18,19820.0703125
2006-04-19,19933.08984375
2006-04-20,19979.5390625
2006-04-21,20174.640625
2006-04-24,20198.7109375
2006-04-25,20360.609375
2006-04-26,20566.91015625
2006-04-27,20390.619140625
2006-04-28,20646.189453125
2006-05-02,21079.869140625
2006-05-03,21159.16015625
2006-05-04,21293.66015625
2006-05-05,21237.44921875
2006-05-08,21608.669921875
2006-05-09,21822.9296875
2006-05-10,21781.0703125
2006-05-11,21435.26953125
2006-05-12,21154.900390625
2006-05-15,20722.130859375
2006-05-16,20851.060546875
2006-05-17,20261.859375
2006-05-18,20217.01953125
2006-05-19,20182.140625
2006-05-22,19369.2890625
2006-05-23,19084.830078125
2006-05-24,18805.5703125
2006-05-25,19405.7109375
2006-05-26,19585.2109375
2006-05-29,19500.5390625
2006-05-30,18841.33984375
2006-05-31,18677.919921875
2006-06-01,19128.630859375
2006-06-02,19421.73046875
2006-06-05,18954.919921875
2006-06-06,18798.279296875
2006-06-07,18413.439453125
2006-06-08,18257.640625
2006-06-09,17748.740234375
2006-06-12,16986.26953125
2006-06-13,16653.150390625
2006-06-14,16802.099609375
2006-06-15,17932.330078125
2006-06-16,18041.7890625
2006-06-19,17581.880859375
2006-06-20,17781.279296875
2006-06-21,18156.2109375
2006-06-22,18188.400390625
2006-06-23,18545.73046875
2006-06-26,18491.400390625
2006-06-27,18021.470703125
2006-06-28,18101.830078125
2006-06-29,18908.330078125
2006-06-30,19147.169921875
2006-07-03,20060.8203125
2006-07-04,20329.490234375
2006-07-05,19514.619140625
2006-07-06,20047.619140625
2006-07-07,19829.599609375
2006-07-10,19700.150390625
2006-07-11,19570.2109375
2006-07-12,19419.439453125
2006-07-13,18725.259765625
2006-07-14,18328.66015625
2006-07-17,18437.98046875
2006-07-18,18885.669921875
2006-07-19,19871.779296875
2006-07-20,19510.51953125
2006-07-21,19527.369140625
2006-07-24,19938.69921875
2006-07-25,20082.0
2006-07-26,19913.189453125
2006-07-27,20138.7890625
2006-07-28,20252.330078125
2006-07-31,20095.9296875
2006-08-01,19973.19921875
2006-08-02,20145.099609375
2006-08-03,20261.810546875
2006-08-04,20354.990234375
2006-08-07,20412.490234375
2006-08-08,20342.779296875
2006-08-09,20062.369140625
2006-08-10,20048.1796875
2006-08-11,20273.859375
2006-08-14,20290.490234375
2006-08-15,20544.439453125
2006-08-16,20900.0
2006-08-17,20971.779296875
2006-08-18,21046.630859375
2006-08-21,20861.560546875
2006-08-22,20986.890625
2006-08-23,20742.439453125
2006-08-24,20751.44921875
2006-08-25,20994.939453125
2006-08-28,21228.869140625
2006-08-29,21282.080078125
2006-08-30,21331.08984375
2006-08-31,21049.349609375
2006-09-01,21192.259765625
2006-09-04,21385.630859375
2006-09-05,21256.109375
2006-09-06,20965.240234375
2006-09-07,20833.23046875
2006-09-08,20795.8203125
2006-09-11,20612.890625
2006-09-12,21102.76953125
2006-09-13,21320.2109375
2006-09-14,21334.01953125
2006-09-15,21548.869140625
2006-09-18,21666.0703125
2006-09-19,21659.01953125
2006-09-20,21841.44921875
2006-09-21,21498.08984375
2006-09-22,21390.4296875
2006-09-25,21674.740234375
2006-09-26,21792.30078125
2006-09-27,21748.5703125
2006-09-28,21854.48046875
2006-09-29,21937.109375
2006-10-02,21619.9609375
2006-10-03,21631.0
2006-10-04,22105.970703125
2006-10-05,22326.859375
2006-10-06,22350.05078125
2006-10-09,22313.419921875
2006-10-10,22523.560546875
2006-10-11,22387.080078125
2006-10-12,22661.8203125
2006-10-13,22848.3203125
2006-10-16,22950.1796875
2006-10-17,22799.419921875
2006-10-18,23012.869140625
2006-10-19,23168.51953125
2006-10-20,23233.48046875
2006-10-23,23321.41015625
2006-10-24,23279.76953125
2006-10-25,23397.689453125
2006-10-26,23361.419921875
2006-10-27,22762.859375
2006-10-30,22370.08984375
2006-10-31,23046.94921875
2006-11-01,23042.279296875
2006-11-03,23169.869140625
2006-11-06,23733.0703125
2006-11-07,23585.140625
2006-11-08,23930.640625
2006-11-09,23941.80078125
2006-11-10,23951.630859375
2006-11-13,24188.58984375
2006-11-14,24288.060546875
2006-11-15,24315.599609375
2006-11-16,24266.029296875
2006-11-17,24196.05078125
2006-11-21,24585.6796875
2006-11-22,24674.75
2006-11-23,24730.009765625
2006-11-24,24792.890625
2006-11-27,24442.7890625
2006-11-28,24344.94921875
2006-11-29,24776.08984375
2006-11-30,24962.009765625
2006-12-04,25207.48046875
2006-12-05,25593.919921875
2006-12-06,25615.849609375
2006-12-07,25639.310546875
2006-12-08,25756.810546875
2006-12-11,25828.48046875
2006-12-13,25690.390625
2006-12-14,25863.390625
2006-12-15,25757.6796875
2006-12-18,25857.439453125
2006-12-19,25621.5
2006-12-20,25394.689453125
2006-12-21,25546.8203125
2006-12-22,25432.640625
2006-12-26,25705.0390625
2006-12-27,26196.66015625
2006-12-28,26295.2109375
2006-12-29,26448.3203125
2007-01-02,26664.44921875
2007-01-03,26619.369140625
2007-01-04,26566.279296875
2007-01-05,26135.599609375
2007-01-08,26281.640625
2007-01-09,25783.0390625
2007-01-10,25885.80078125
2007-01-11,26247.900390625
2007-01-12,26324.380859375
2007-01-15,26480.029296875
2007-01-16,26480.330078125
2007-01-17,26558.5
2007-01-18,26112.869140625
2007-01-19,26213.380859375
2007-01-22,26432.25
2007-01-23,26810.0
2007-01-24,27338.30078125
2007-01-25,26899.33984375
2007-01-26,27045.7109375
2007-01-29,26834.05078125
2007-01-30,27135.369140625
2007-01-31,27561.490234375
2007-02-01,27842.759765625
2007-02-02,27933.0703125
2007-02-07,28123.759765625
2007-02-08,28197.259765625
2007-02-09,27906.890625
2007-02-12,27972.23046875
2007-02-13,28262.650390625
2007-02-14,28539.689453125
2007-02-15,28498.75
2007-02-16,28491.0703125
2007-02-19,28590.169921875
2007-02-20,28589.66015625
2007-02-21,28715.9609375
2007-02-22,28676.48046875
2007-02-23,28505.720703125
2007-02-26,28046.16015625
2007-02-27,26418.8203125
2007-02-28,26638.94921875
2007-03-01,26647.650390625
2007-03-02,26321.119140625
2007-03-05,25788.369140625
2007-03-06,26355.640625
2007-03-07,26184.390625
2007-03-08,26773.7890625
2007-03-09,27106.529296875
2007-03-12,27261.169921875
2007-03-13,26589.19921875
2007-03-14,26719.3203125
2007-03-15,26883.529296875
2007-03-16,26901.419921875
2007-03-20,27407.4609375
2007-03-21,28219.55078125
2007-03-22,28258.80078125
2007-03-23,28272.029296875
2007-03-26,28158.970703125
2007-03-27,28124.330078125
2007-03-28,28098.279296875
2007-03-29,28704.240234375
2007-03-30,28747.689453125
2007-04-02,29171.51953125
2007-04-03,29348.08984375
2007-04-04,29370.939453125
2007-04-09,29632.19921875
2007-04-10,29515.640625
2007-04-11,29278.75
2007-04-12,29606.970703125
2007-04-13,29762.220703125
2007-04-16,29718.66015625
2007-04-17,29598.990234375
2007-04-18,29559.51953125
2007-04-19,29614.05078125
2007-04-20,29832.48046875
2007-04-23,29593.849609375
2007-04-24,29544.1796875
2007-04-25,29444.150390625
2007-04-26,29342.69921875
2007-04-27,29372.9296875
2007-04-30,28996.7109375
2007-05-02,29259.919921875
2007-05-03,29752.94921875
2007-05-04,30013.849609375
2007-05-07,29776.5703125
2007-05-08,29572.400390625
2007-05-09,29992.830078125
2007-05-10,29653.8203125
2007-05-11,30058.75
2007-05-14,29766.330078125
2007-05-15,29619.91015625
2007-05-16,30341.25
2007-05-17,30478.369140625
2007-05-18,30676.33984375
2007-05-21,30708.73046875
2007-05-22,30802.25
2007-05-23,30869.83984375
2007-05-24,30338.580078125
2007-05-25,30700.009765625
2007-05-28,30928.4296875
2007-05-29,30664.73046875
2007-05-30,31380.0
2007-05-31,31398.9609375
2007-06-01,31946.400390625
2007-06-04,32096.2109375
2007-06-05,32271.380859375
2007-06-06,31681.759765625
2007-06-07,31184.490234375
2007-06-08,31466.599609375
2007-06-11,31833.439453125
2007-06-12,31608.58984375
2007-06-13,31884.060546875
2007-06-14,32114.08984375
2007-06-15,32128.970703125
2007-06-18,32218.169921875
2007-06-19,32064.990234375
2007-06-20,31550.759765625
2007-06-21,31830.83984375
2007-06-22,31642.259765625
2007-06-25,31296.009765625
2007-06-26,30744.7109375
2007-06-27,30804.2109375
2007-06-28,31079.240234375
2007-06-29,31151.05078125
2007-07-02,31420.689453125
2007-07-03,32117.830078125
2007-07-04,32201.630859375
2007-07-05,32177.830078125
2007-07-06,32411.83984375
2007-07-09,32088.25
2007-07-10,31743.01953125
2007-07-11,31916.26953125
2007-07-12,32261.099609375
2007-07-13,32386.509765625
2007-07-16,32265.9296875
2007-07-17,31979.140625
2007-07-18,31886.740234375
2007-07-19,32150.650390625
2007-07-20,31922.619140625
2007-07-23,32168.4296875
2007-07-24,31462.150390625
2007-07-25,31103.529296875
2007-07-26,29996.599609375
2007-07-27,30235.169921875
2007-07-30,30900.6796875
2007-07-31,30659.66015625
2007-08-01,30048.369140625
2007-08-02,30394.810546875
2007-08-03,29671.76953125
2007-08-06,29721.630859375
2007-08-07,30239.919921875
2007-08-08,30661.869140625
2007-08-09,29883.9609375
2007-08-10,29420.470703125
2007-08-13,29607.19921875
2007-08-14,28895.73046875
2007-08-15,28140.73046875
2007-08-16,27793.16015625
2007-08-17,28510.66015625
2007-08-20,28453.55078125
2007-08-21,28568.4296875
2007-08-22,29269.33984375
2007-08-23,29459.8203125
2007-08-24,30041.5390625
2007-08-27,30275.83984375
2007-08-28,29326.759765625
2007-08-29,29710.779296875
2007-08-30,29744.0703125
2007-08-31,30347.859375
2007-09-03,30797.599609375
2007-09-04,30932.7109375
2007-09-05,30809.55078125
2007-09-06,30816.94921875
2007-09-07,30252.76953125
2007-09-10,29893.1796875
2007-09-11,30191.140625
2007-09-12,30076.330078125
2007-09-13,30302.23046875
2007-09-14,30096.029296875
2007-09-17,29794.490234375
2007-09-18,30603.419921875
2007-09-19,30512.640625
2007-09-20,30485.75
2007-09-21,30583.0703125
