fecha,IGAE,ActividadIndustrial,FBCF,IMCP,ANTAD,AUTOS,TARJETAS,Desempleo,IMSS,EPU,INPC,TC,TIIE,Balanza,BMV,INDPRO
1996-06-01,60.1215048829,68.5586687561,50.7701119152,54.4003412624,41.03313352919615,21.749057496506694,,,,94.26124460275116,25.966902,7.56035,,660961.6000000006,3210.800048828125,75.4433
1996-07-01,60.1520596273,68.3597685583,52.0966577462,54.8076563336,40.82151349945403,22.925202932547794,,,,152.31372634868717,26.336031,7.62062,,413054.7999999998,3007.199951171875,75.4549
1996-08-01,60.1742441165,68.3930945695,52.0983719837,54.9450542403,40.80750785935612,18.448404223693657,,,,60.999880402293314,26.686072,7.5115,,408718.89999999944,3305.5,75.8411
1996-09-01,60.6439029777,68.5650730573,52.6201279649,55.4561569564,41.36855515021266,23.241921716508195,,,,116.9217623537837,27.112751,7.54404,,557230.7000000002,3236.300048828125,76.3158
1996-10-01,61.1350785754,69.8701095134,54.1896973635,55.9871940072,41.15016317156178,25.97864921124363,,,,156.24204239264995,27.451168,7.72627,,291647.0999999996,3213.300048828125,76.3384
1996-11-01,61.9200241613,70.6265650921,53.8880355601,56.2167153157,41.99211626707161,28.37490004246857,,,,113.20694718722832,27.867083,7.90602,,467463.2000000002,3277.39990234375,77.0397
1996-12-01,62.3407803116,72.5336142562,55.3630160106,56.5807323587,42.36223613618269,28.160120888391845,,,,148.79131973061735,28.759336,7.87407,,929271.5999999996,3361.0,77.5333
1997-01-01,62.0148289294,70.704754235,53.6201144674,56.5876090335,41.903440710187574,24.715617665231722,,,,134.02952125475534,29.498886,7.82699,,736217.5,3647.10009765625,77.6562
1997-02-01,62.2604233485,71.2647517696,54.2939198158,57.6184707457,42.49767083603274,27.14429224374652,,,,122.48234145607518,29.994598,7.80033,,350891.30000000075,3841.0,78.5833
1997-03-01,62.6280181229,71.7127195337,54.4186174138,57.278933146,42.53457605183047,26.537636208616057,,,,121.9279020841433,30.367889,7.96471,,253238.1000000015,3748.0,79.082
1997-04-01,63.2982501471,72.7841543237,57.1285922011,58.400980958,42.73121210197582,30.74504894846533,,,,134.97436169349714,30.695972,7.90744,,115788.20000000112,3756.60009765625,79.1747
1997-05-01,63.9151743472,73.5424957334,58.1277285601,58.5406482469,43.19814122192849,31.207869983509763,,,,140.78943443069718,30.976119,7.90063,,77490.59999999963,3968.800048828125,79.6133
1997-06-01,64.5873174863,74.3643545764,59.1237432753,59.3663071239,43.84370966423792,32.954649342889155,,,,161.43671729370172,31.250957,7.9502,,157957.90000000037,4458.0,79.9792
1997-07-01,64.5740508359,74.9794372047,59.3413105465,59.1784465635,44.53882928183599,35.42837658475619,,,10206251.0,99.96890430953691,31.523211,7.87215,,-89753.0,5067.7998046875,80.6624
1997-08-01,65.1007076097,75.5316647558,60.9988432406,59.7743677778,44.98794506869453,34.354687903329705,,,10291282.0,125.02440395043098,31.803502,7.78285,,-152726.90000000037,4648.39990234375,81.4694
1997-09-01,65.4331245126,75.6593538702,60.5130269213,60.0020988821,45.03181277514019,36.94724568360601,,,10384707.0,108.42225937066384,32.199613,7.78048,,-237324.80000000075,5321.5,82.2156
1997-10-01,66.362841598,76.5776912091,60.7830215112,60.6115750989,45.94819328770659,40.53182760322345,,,10476716.0,117.74490846469166,32.456941,7.86029,,-109927.5,4647.7998046875,82.9446
1997-11-01,66.9595033983,77.1464968063,62.7752417308,61.2205936037,46.743544512264286,39.67257781946081,,,10563802.0,136.49181065956515,32.820042,8.26893,,-113999.80000000075,4974.60009765625,83.5978
1997-12-01,66.7456525861,77.2917681316,60.9529067555,60.9404002002,46.35617999370647,38.89199837428974,,,10633961.0,178.8007569179951,33.279875,8.12185,,-199366.70000000112,5229.39990234375,83.9538
1998-01-01,67.1777801256,78.2440628646,60.8086624235,61.6904735157,48.090381159138374,40.72243097138481,,,10723592.0,121.22559492936571,34.003924,8.21768,,-573612.0999999996,4569.39990234375,84.3218
1998-02-01,68.0368531052,79.4663674578,65.2274693668,62.4363754406,48.31963165705211,43.65917412868911,,,10778687.0,131.54298045793985,34.599238,8.50135,,-701412.0999999996,4784.5,84.4583
1998-03-01,68.5969584809,79.9635603523,66.200796014,63.5390251219,49.09700388404193,45.22619519902463,,,10853094.0,231.23565527240063,35.004533,8.5676,,-569389.5,5016.2001953125,84.488
1998-04-01,68.5924667225,79.6363665672,64.3720916498,62.7979025473,48.975762329481384,44.98203640523495,,,10904591.0,163.48180223382704,35.332042,8.49654,,-522374.80000000075,5098.52978515625,84.7779
1998-05-01,68.500945773,79.9695155649,66.8632921514,63.4413920929,49.67141159944769,42.94416191535696,,,10939535.0,197.5841763175742,35.613481,8.59338,,-586795.9000000004,4530.009765625,85.3367
1998-06-01,68.1525737053,79.0426377744,64.1932103072,63.1081686553,49.037906116327015,49.80769219255386,,,10975363.0,216.05431289792895,36.03442,8.91313,,-623452.6999999993,4282.6201171875,84.8248
1998-07-01,68.6275792606,79.2203606083,65.2007430723,63.1105359145,49.242483154611186,48.1959670674534,,,11049105.0,232.26492008624535,36.381878,8.89597,,-1044275.6999999993,4244.9599609375,84.4986
1998-08-01,68.8953224499,79.6928188526,64.8343241428,63.5028933802,49.961694205083376,50.20928754424705,,,11110171.0,258.4811245721537,36.731632,9.3633,,-843971.1999999993,2991.929931640625,86.248
1998-09-01,68.6114410785,79.5248464159,66.2952712471,63.373615634,49.91939542443167,48.63887275394801,,,11160560.0,428.160888881888,37.327376,10.23073,,-919451.0,3569.8798828125,86.2021
1998-10-01,68.5247607237,79.6963761534,65.5412273263,63.6588431798,49.86719717410442,35.047203647597534,,,11220250.0,235.49982373780395,37.862269,10.15356,,-670136.9000000004,4074.860107421875,86.7914
1998-11-01,68.6491891078,79.6644430188,64.2381736368,63.6491533891,49.63758943673508,39.94518282937316,,,11218921.0,241.93222094815798,38.532786,9.96816,,-553026.8000000007,3769.8798828125,86.7256
1998-12-01,69.0233827057,80.3732559619,65.1952809633,63.9820054514,48.713227312227744,49.789713880166936,,,11289164.0,262.05662218279775,39.472974,9.90569,,-272917.80000000075,3959.659912109375,87.1185
1999-01-01,69.5404231853,80.3213105569,67.2376199994,63.7912747371,50.82036239842235,40.059819804055095,,,11337689.0,250.44801147828767,40.46977,10.13513,,-506240.9000000004,3957.929931640625,87.4949
1999-02-01,69.4436842314,80.4900019228,67.468104558,63.9274149955,50.75938370232088,37.517101520951144,,,11400807.0,118.95974459697459,41.013643,9.99388,,-435971.69999999925,4260.7998046875,88.027
1999-03-01,69.68014519,80.6276814194,68.3156260356,64.1874298396,51.25435913376579,42.30976222923692,,,11442400.0,103.17930848910049,41.394684,9.7316,,-396281.5999999996,4930.3701171875,88.2267
1999-04-01,69.8381696425,81.3377502529,67.5172107033,64.8942484731,51.49742183624918,43.18205330777135,,,11496552.0,146.26162911096196,41.774577,9.41846,,-549726.3000000007,5414.4501953125,88.4295
1999-05-01,70.1084797238,80.6291967456,67.3720861337,65.2885418849,52.19283214882889,45.344714078449286,,,11552361.0,98.19577008512739,42.025877,9.41052,,-561761.6999999993,5477.64990234375,88.9886
1999-06-01,69.8055224133,80.2759385201,68.0306416918,65.3144430443,52.25780704685593,46.04062547653039,,,11605518.0,138.15171561330263,42.302006,9.51388,,-467612.69999999925,5829.509765625,88.9188
1999-07-01,70.347283103,80.4427493616,66.5263447145,66.2039671106,52.46314256567057,44.12231118083954,,,11657277.0,119.38518060090826,42.58158,9.3657,,-349219.5,5260.35009765625,89.4333
1999-08-01,70.2553731755,80.6825492091,67.3526926372,66.6023698292,53.63968678420441,46.920116156241434,,,11718859.0,170.24945719317915,42.821255,9.3966,,-366422.4000000004,5086.8701171875,89.7924
1999-09-01,70.9174780026,81.566607319,67.1429751885,67.0140856723,52.29475568459829,49.04071133210246,,,11791094.0,250.08889776692135,43.235018,9.33578,,-552539.9000000004,5050.4599609375,89.4299
1999-10-01,70.8136361471,81.0463214972,67.7700447426,67.0403597822,53.461009581168106,48.07394067193915,,,11857833.0,154.5662495540006,43.508851,9.56674,,-625579.8000000007,5450.3701171875,90.523
1999-11-01,71.0010524584,81.7379024526,68.5213195267,67.5084856488,54.09805200518603,50.55638990153854,,,11937575.0,125.08417548307345,43.895776,9.39881,,-265723.2000000011,6136.47021484375,90.9618
1999-12-01,71.666512979,82.2676475221,70.00253706,68.4070254591,54.236484301059285,59.28737546528369,,,11962086.0,160.17131029398374,44.335516,9.42489,,-380940.19999999925,7129.8798828125,91.6634
2000-01-01,73.6354365122,83.5093541632,70.5364088851,69.6011695144,54.33973530024575,54.92754342109709,,,12048903.0,161.02013423197275,44.93083,9.48778,,-586018.1999999993,6585.669921875,91.538
2000-02-01,73.1835529871,84.7479176485,70.7484036618,69.9183129536,55.356623985325136,54.054067499466264,,,12110301.0,157.84092026218258,45.32938,9.42516,,-216496.69999999925,7368.5498046875,91.8239
2000-03-01,73.0976067602,85.202723295,70.1000515876,69.9083889553,55.67521676690485,55.95117271826988,,,12179603.0,90.80582313502407,45.580681,9.28758,,-430069.19999999925,7473.25,92.1504
2000-04-01,73.2437354419,84.7203707025,72.2168317738,70.4269724721,56.312560403221546,56.980570855375625,,,12211355.0,93.59448738033126,45.840018,9.39033,,-706507.5,6640.68017578125,92.6989
2000-05-01,73.8035899966,85.3414779398,71.7254054442,71.0960029851,57.00340113083957,58.928356775389325,,,12289556.0,136.35006115512172,46.011379,9.51581,,-810777.8000000007,5961.14013671875,92.9499
2000-06-01,74.349105772,86.0985120484,71.7649824998,71.4180287381,58.680598553430826,60.018701053733345,,,12361959.0,216.03891949007564,46.28392,9.82954,,-615770.2999999989,6948.330078125,92.9862
2000-07-01,74.7638692964,86.825024256,71.9740923453,72.4148248289,58.426483637669776,60.01653719804243,,,12438401.0,125.40429876563192,46.464466,9.4212,,-941294.2000000011,6514.2099609375,92.8048
2000-08-01,74.3495302059,85.8469124926,72.2387130656,72.148483558,57.44042210788016,57.668054822750506,,,12482012.0,89.63743155773777,46.719785,9.27094,,-747493.2999999989,6664.81982421875,92.5521
2000-09-01,74.334399875,85.4429904204,70.9688133938,72.6521314205,58.1845400234218,63.011263888330504,,,12513886.0,89.93564029822309,47.061072,9.35401,,-1023216.2999999989,6334.56005859375,92.9792
2000-10-01,74.4091841887,85.2917781615,71.8331098745,73.4435039399,58.68627440218054,62.961941261851365,,,12552315.0,117.68753634638054,47.385136,9.53136,,-568982.3999999985,6394.240234375,92.6179
2000-11-01,74.172891623,84.360664401,70.6043951197,73.5724214938,57.80170993232928,65.6563524911733,,,12562680.0,172.7514844496277,47.790288,9.5004,,-721444.7999999989,5652.6298828125,92.6438
2000-12-01,73.4954359434,82.3143941606,68.5169467062,72.995289975,57.32447677687066,62.6072260393408,,,12556928.0,95.6620515016658,48.307671,9.46616,,-895829.0999999996,5652.18994140625,92.3415
2001-01-01,74.1785040772,85.0351315869,67.764805265,73.3300680537,59.72521074720547,64.68859032600483,,,12548000.0,161.43063557705847,48.575476,9.77658,,-806476.5,6496.89013671875,91.902
2001-02-01,73.5751962957,84.3849813298,67.1134538484,73.2979702163,60.286352990977974,65.26022602774441,,,12516109.0,92.36227883120986,48.543328,9.70449,,-731092.5,6032.10009765625,91.3034
2001-03-01,73.4274783551,83.3441014369,66.9003904401,73.2194696069,60.129305765788686,63.44203563088563,,,12478047.0,93.74991524019983,48.850888,9.60055,,-726087.9000000004,5727.89013671875,91.1162
2001-04-01,73.2685415084,82.5828080446,65.5566796234,72.9795723788,60.841151363336735,61.41637354375813,,,12449250.0,113.58339146921566,49.097309,9.32681,,-1008555.4000000004,5987.25,90.7891
2001-05-01,73.1747190145,83.1577562253,65.0865261457,73.1688702534,60.385397409187945,59.975829227460956,,,12432308.0,153.34516535826927,49.20997,9.13717,,-871175.5,6595.39013671875,90.3555
2001-06-01,73.2430813031,82.9376035566,65.5556396507,74.6032970428,61.55722874448659,60.811492723857754,,,12398409.0,86.54521800783598,49.326364,9.08673,,-610875.3000000007,6666.169921875,89.8784
2001-07-01,73.1188017371,82.9544383812,67.0670637968,73.2957399625,61.586148878345504,65.27242820882208,,,12363722.0,88.25765094692737,49.198202,9.16182,,-693308.9000000004,6474.39990234375,89.3028
2001-08-01,73.503542838,82.9236362762,66.6660536443,73.7191602281,61.043909239107144,69.4075713885594,,,12336829.0,105.16073381946545,49.489688,9.13075,,-673385.6999999993,6310.7001953125,89.2003
2001-09-01,73.4101134809,83.2263313608,66.8131973213,74.0074766135,60.729272597246876,63.98172330737621,,,12293647.0,333.24824993527386,49.950381,9.41886,,-811183.6999999993,5403.52978515625,88.7485
2001-10-01,72.5849788803,81.5966099077,64.8580306871,73.8089050789,60.86626295814923,62.738328152035685,,,12254265.0,328.67236051395093,50.176135,9.34499,,-896574.1999999993,5537.0400390625,88.5052
2001-11-01,72.8725152385,82.3191145917,65.893578812,73.8997342143,60.14678567469676,66.7313427537086,,,12235068.0,198.3217808812801,50.365149,9.22364,,-909137.5,5832.830078125,87.97
2001-12-01,72.7113194048,81.7457637352,66.3026737617,74.2034315593,59.107010994504684,66.13594679212677,,,12235870.0,231.98385022352767,50.434899,9.15608,,-733317.7999999989,6372.27978515625,87.9324
2002-01-01,71.8325039311,80.9764077435,64.5159467778,73.9436708079,58.338244202192826,74.019356580395,,,12213965.0,225.66810354847067,50.900472,9.1616,,-393459.69999999925,6927.8701171875,88.5176
2002-02-01,71.7570416249,79.3134091923,63.9979609852,73.3325565644,57.7411718322276,69.29362907426798,,,12231343.0,119.25466810208547,50.86775,9.09981,,-807141.2000000011,6734.43994140625,88.5278
2002-03-01,72.3610219772,80.2171156275,62.3872706106,74.8732779776,58.877641775386635,66.79432577667987,,,12238658.0,109.82916098909126,51.127948,9.07074,,-935019.0999999996,7361.85986328125,89.1686
2002-04-01,72.9253269901,81.6384277178,63.5818713999,75.1644247903,58.81638609622332,70.78123904482544,,,12274797.0,107.71403570831207,51.407235,9.16285,,-127209.5,7480.740234375,89.604
2002-05-01,72.9690093823,81.0191873273,64.6205574157,75.0355719111,59.05789391935258,70.99337594430523,,,12293240.0,110.91159183323767,51.511429,9.51918,,-935801.0,7031.64013671875,89.964
2002-06-01,72.9112077734,81.2218347433,64.0221795127,75.367272924,58.574458974597356,66.65744207584619,,,12298177.0,113.86771833740474,51.762586,9.76519,,-762325.4000000004,6460.9501953125,90.7061
2002-07-01,73.1974805002,81.4307539957,64.8392935922,74.9199718735,60.21044644477068,68.67086924217678,,,12321378.0,184.69084309166203,51.911181,9.78075,,-619824.6999999993,6021.83984375,90.6769
2002-08-01,73.792435119,82.3740658394,65.0036804399,75.0506935816,59.01384462596927,69.732498723308,,,12309035.0,215.44584328052375,52.10856,9.83961,,-663309.7000000011,6216.43017578125,90.5762
2002-09-01,73.6089576811,82.3369178003,66.3142512895,75.083549612,58.80206877687285,66.01250137389526,,,12309228.0,208.54938333594822,52.421984,10.07136,,-736542.7000000011,5728.4599609375,90.6531
2002-10-01,73.9629009058,83.2610422494,65.9388008959,75.4288436292,59.180232543957715,69.7466890587252,,,12296565.0,177.29067032461793,52.653036,10.09503,,-572646.5999999996,5967.72998046875,90.4643
2002-11-01,73.5166958297,83.2950693222,66.781613339,74.692452361,60.16075461217078,63.50371830909618,,,12297989.0,178.856933013216,53.078877,10.19745,,-492831.4000000004,6156.830078125,90.9711
2002-12-01,73.5633905406,82.4624640024,65.9622915469,74.5621521814,60.80566019597362,63.78878927777528,,,12306817.0,168.95693389586367,53.30993,10.22492,,-457120.19999999925,6127.08984375,90.4652
2003-01-01,73.5127060957,80.8072590619,65.9432007273,75.564005785,61.03545929245554,68.26034273477273,,,12300583.0,369.95697464365486,53.525441,10.62031,,68450.29999999888,5954.35009765625,91.2361
2003-02-01,73.953942758,82.6076621793,67.4342968746,75.8038472036,60.09574500178575,70.39215206026121,,,12296209.0,364.07626787597593,53.674122,10.93716,,94740.40000000037,5927.06005859375,91.3445
2003-03-01,73.4120196195,82.069679135,66.1105330809,75.822827073,60.54792851253129,65.30172032216983,,,12295821.0,428.7254570374136,54.01293,10.91239,,-750747.7999999989,5914.02978515625,91.1044
2003-04-01,73.504118537,82.2503702168,66.8303585309,76.2261547887,60.66197057345452,67.38320852517641,,,12277908.0,234.80729510807686,54.105144,10.59174,,-889349.5999999996,6509.8798828125,90.5617
2003-05-01,73.2902632503,82.5034449762,65.873860545,76.0092270866,61.779750636844014,64.00993709701584,,,12260579.0,139.31793964137574,53.93056,10.2512,,-971377.5,6699.18017578125,90.537
2003-06-01,73.8949887389,83.0161181791,66.5438005302,76.5722743839,61.62061343190869,70.78576637613791,,,12245028.0,89.6962725668734,53.975112,10.50468,,-561071.4000000004,7054.990234375,90.6527
2003-07-01,73.9175110909,82.784531794,66.3889256833,76.9803114039,62.59021170319529,71.68756727817218,,,12220628.0,112.15218633498516,54.053339,10.45024,,-596506.9000000004,7355.06982421875,91.1185
2003-08-01,73.2333317988,82.5725106578,66.4167206761,76.1937538886,63.0810565031879,66.99102348321739,,,12222614.0,113.35599137167023,54.21549,10.78114,,-569150.9000000004,7591.419921875,90.9197
2003-09-01,73.4578640293,82.3889629872,64.8719162593,76.4321993903,63.3119271886498,66.08083884165869,,,12232570.0,101.91693677960052,54.538238,10.92689,,-338765.5999999996,7822.47998046875,91.5059
2003-10-01,73.7495443305,82.963211784,65.9138983906,76.4143532737,63.43144435749829,67.12347862828636,,,12267082.0,80.29391427457703,54.738207,11.17477,,-404597.30000000075,8064.830078125,91.6186
2003-11-01,73.8863392846,82.431167529,64.8857131653,76.6952615905,63.99944908954036,67.78761453526583,,,12303348.0,158.12443189904488,55.192542,11.14498,,-369665.9000000004,8554.48046875,92.2329
2003-12-01,74.7792187629,83.8516363794,66.1286840831,77.7990409349,64.56106412192275,70.28292324957266,,,12322056.0,235.26996647095874,55.429811,11.24859,,-320410.5,8795.2802734375,92.2602
2004-01-01,75.1301321552,84.1058339378,69.7516798476,76.4308739841,64.40901126372678,69.91074110458453,,,12352182.0,130.3476793198754,55.774317,10.91507,,-54511.199999999255,9428.76953125,92.4006
2004-02-01,75.3544977717,84.2272786242,68.5580642418,77.4539626596,64.97533190747677,72.28595949681575,,,12378376.0,86.73388296919086,56.107945,11.01417,,-577164.0999999996,9991.7998046875,92.958
2004-03-01,76.2809870048,85.9846064375,70.0709234847,78.0496516093,65.33252150546254,77.89159890197274,,,12422683.0,86.3682595231881,56.298071,11.00941,,-346910.19999999925,10517.5,92.5861
2004-04-01,76.0208741784,85.8501895413,70.4776641671,77.6946736574,66.12836169779341,77.24927382606,,,12439658.0,80.957883404451,56.383032,11.27506,,-772729.2999999989,9948.1298828125,92.93
2004-05-01,76.1477767965,85.5000707973,70.3337001543,77.7165015997,65.98735163552949,76.72234670750557,,,12464467.0,131.65877402139967,56.241603,11.51243,,-587340.1999999993,10036.2900390625,93.6013
2004-06-01,76.5062478483,86.0201811836,70.7731352058,77.7865507932,67.49232218298603,72.79285052460699,,,12487218.0,57.19775307877466,56.331745,11.38939,,-719073.3000000007,10281.8203125,92.871
2004-07-01,76.0453700132,85.5883811009,70.2177530899,77.9674622078,67.44830585169038,73.93827288761538,,,12517291.0,96.35328111282581,56.47939,11.46359,,-857617.8000000007,10116.3896484375,93.5649
2004-08-01,76.2357212645,85.5747820204,69.2768050359,78.4160814266,68.3359408191104,74.67315818848982,,,12534811.0,64.069020380675,56.828041,11.39418,,-600658.4000000004,10264.3203125,93.6277
2004-09-01,76.2247846131,85.6711371087,70.0119089192,78.2693803484,70.35471901889042,74.47433047567456,,,12568471.0,43.78815353595256,57.297917,11.48639,,-515740.7999999989,10957.3701171875,93.7467
2004-10-01,76.453242998,85.9962363253,71.1184837843,78.1633279532,70.25016854375853,76.06574955530863,,,12602044.0,110.62260684658472,57.694747,11.39832,,-532983.5,11564.349609375,94.5465
2004-11-01,77.1359320536,86.0393602312,71.6521546749,79.4695303438,70.27863888370042,80.47200391585906,,,12635116.0,122.51591459955095,58.186899,11.36815,,-1278947.8999999985,12102.5498046875,94.7813
2004-12-01,77.0680746814,86.2838047589,71.5426282995,79.2456745155,72.8154243806297,82.1600859686452,,,12664994.0,114.96237559509576,58.307088,11.20411,,-1542360.5000000019,12917.8798828125,95.5365
2005-01-01,77.1343760276,86.5007638586,73.2020250726,79.4851673964,69.05263176416473,78.21050133692633,,3.7527354348,12706888.0,109.54149827616546,58.30916,11.26074,,-1337529.2000000011,13097.1201171875,95.8801
2005-02-01,77.2719923065,86.874540866,71.8330518357,78.9220006423,71.18690492050736,78.87112886138812,,3.6012604725,12746173.0,61.47756668577529,58.503431,11.13672,,-977162.8000000007,13789.4599609375,96.5761
2005-03-01,76.9354443399,86.6538442494,73.325047237,78.6320046778,70.85320606122816,78.07662484515438,,3.6994285862,12759321.0,46.86774260398718,58.767121,11.1427,,-833918.3999999985,12676.900390625,96.4456
2005-04-01,77.3319960926,86.9465385136,71.8816120703,78.9055909468,71.12500168943949,77.32729158876886,,3.6176324215,12791064.0,165.1391041167802,58.976415,11.1163,,-450969.799999997,12322.990234375,96.6532
2005-05-01,77.5130013975,87.7337620476,72.6771808995,79.414057034,70.39694877888293,77.96952526452063,,3.8376411425,12822888.0,87.64536664308235,58.828251,10.97326,,-526742.0999999978,12964.3896484375,96.7402
2005-06-01,76.8612069853,86.6567046077,73.1042441978,78.7697425341,71.64150390931043,77.45588178691438,,3.8342879834,12853785.0,54.37202578510644,58.771783,10.82278,,-286699.1000000015,13486.1298828125,97.1753
2005-07-01,77.1134085472,85.3777222121,72.4746333796,79.5069650774,72.86410844582042,76.47759681931633,,3.650788207,12886711.0,86.16555724691237,59.0018,10.67814,,-1075099.8000000007,14409.66015625,96.8676
2005-08-01,78.1223318726,87.6000467054,73.6209265381,80.0541682362,73.25012713588654,79.67234219677813,,3.453394856,12937054.0,74.61248056358284,59.072255,10.68822,,-501391.3999999985,14243.1904296875,97.1833
2005-09-01,78.5358471829,88.292140932,74.2752523927,80.7893521091,75.47412034245967,82.12715931666972,,3.4523240078,12979324.0,64.4626495052826,59.309006,10.77754,,-174410.19999999925,16120.080078125,95.3005
2005-10-01,78.7595408517,88.5377585773,74.5716977046,80.9868767497,74.47045992811603,76.19327393110734,,3.2424598157,13034231.0,101.8532585534426,59.45458,10.83244,,-582974.4000000022,15759.73046875,96.4572
2005-11-01,79.4774544294,89.8426590056,76.834260543,81.0163273274,74.18322065637261,79.04418863700867,,3.0254507298,13075984.0,52.53546092973388,59.882493,10.66845,,-464317.30000000075,16830.9609375,97.5414
2005-12-01,79.9671931984,90.9429634571,77.8403841097,81.5295347633,76.89329668219922,82.23224186254797,,3.1084048557,13116204.0,64.66318541124795,60.250312,10.62945,,-487552.59999999776,17802.7109375,98.0452
2006-01-01,81.4547020585,91.1862015299,78.6922076063,82.5142087201,77.82051877405335,80.73736682262728,,3.2544597442,13174031.0,70.89008636615692,60.603626,10.547,8.209545454545454,1014755.6999999993,18907.099609375,98.1999
2006-02-01,80.6010107705,90.5973060473,77.780658081,82.3718411856,77.0861937266114,79.55441930103811,,3.5348903799,13225802.0,31.33762760547567,60.696358,10.48328,7.7436842105263155,-193981.8999999985,18706.3203125,98.2413
2006-03-01,80.6830855608,91.4456552175,79.7091729527,82.1939021308,79.5208074373707,78.14715964842169,,3.2932456832,13292948.0,72.82233934229902,60.772512,10.74676,7.456363636363636,-541774.0,19272.630859375,98.4628
2006-04-01,81.1224306687,91.5628692592,80.4474425689,83.1093191447,80.15992904060404,78.0878240667566,,3.4138699772,13352521.0,62.484234829270804,60.861617,11.04212,7.182777777777777,-305176.5,20646.189453125,98.7618
2006-05-01,81.9552761412,92.4720390755,80.7275583078,83.3229276988,82.25616374796363,78.67670233287714,,3.3674175783,13411781.0,75.97655326046673,60.590675,11.09228,7.024545454545454,-709182.5999999978,18677.919921875,98.7869
2006-06-01,81.835470577,92.5475467694,80.5666507794,83.7125930067,81.68407907170648,79.21762441583864,,3.5605395309,13478862.0,107.51695852642031,60.642998,11.39126,7.025454545454545,-553184.8000000007,19147.169921875,99.0997
2006-07-01,81.7971662464,92.5187603373,81.1528396577,83.6901403047,81.68440546002334,77.2838306805636,,3.6839699599,13533406.0,85.03845058538356,60.809294,10.98579,7.023809523809524,-701715.0,20095.9296875,99.0489
2006-08-01,82.0052726923,92.9550180002,82.5743174122,83.8280872835,83.01170443949962,78.09579750989822,,3.651653825,13579589.0,73.08830450939635,61.119609,10.87197,7.025652173913044,-415906.5,21049.349609375,99.4836
2006-09-01,81.975106992,92.6379287479,83.4255195986,84.1039265615,82.44406664596244,81.28220062149865,,3.6546113336,13635661.0,35.39987576241268,61.736612,10.98531,7.061428571428571,-1380493.3000000007,21937.109375,99.3183
2006-10-01,82.208797716,92.6501025959,82.255911863,84.221278471,83.1729591848234,81.35911439559862,,3.7169089452,13662844.0,39.09672042813951,62.006519,10.89715,7.023636363636363,-808640.1000000015,23046.94921875,99.2044
2006-11-01,81.9399761808,92.8355111262,82.4619530563,84.2812334905,83.39188275147484,80.55978760028397,,3.7983591824,13702279.0,51.20937571782528,62.331857,10.91773,7.038500000000001,-719095.3999999985,24962.009765625,99.1627
2006-12-01,82.3171218873,91.9211245463,83.2706787792,84.0298664522,84.06272966709557,80.23228359027448,,3.8449911054,13744087.0,34.39215019135284,62.692424,10.84787,7.071666666666666,-842298.8000000007,26448.3203125,100.1735
2007-01-01,82.390163735,92.0213197103,81.2323469448,83.3119712835,85.79711044510967,80.55442185850615,,3.7256739624,13790077.0,36.19042311355906,63.016208,10.95286,7.030454545454545,-1387232.8999999985,27561.490234375,99.8346
2007-02-01,82.4443216685,92.7169960962,83.237274669,83.6698712752,85.8678730107885,77.70970267578775,,3.8797562773,13847622.0,40.19172422600977,63.192347,10.9998,7.033157894736842,-973844.8999999985,26638.94921875,100.7753
2007-03-01,82.9124548306,93.6884340396,83.6564447837,84.2889969939,87.00937183755174,78.74632155373398,,3.858000592,13897311.0,32.91698237051057,63.329113,11.11386,7.034761904761906,-826360.5,28747.689453125,100.9547
2007-04-01,83.2903373236,93.4349755001,84.9428117006,84.1451018347,88.05351562502317,76.88408752175461,,3.7477661363,13934717.0,8.508974751185457,63.291295,10.98058,7.05842105263158,-1393622.8000000007,28996.7109375,101.6334
2007-05-01,83.4713168981,93.4531323521,85.1307706265,84.2481826239,88.8811393881584,75.76083805399334,,3.605261092,13975854.0,85.216930429287,62.982534,10.81669,7.290909090909091,-1236668.6000000015,31398.9609375,101.7306
2007-06-01,83.8205077492,93.4291843921,83.5891188294,84.9488758968,90.1010815202126,72.53356124277668,,3.5413799553,14032332.0,89.33470867363454,63.05817,10.83498,7.273809523809524,-1470603.6999999993,31151.05078125,101.7893
2007-07-01,83.6765870199,93.408442939,86.7479868258,83.7590944341,90.52340094929455,77.35855746770376,,3.5009535299,14072609.0,44.025523284867305,63.326005,10.81093,7.280454545454545,-670851.6999999993,30659.66015625,101.6672
2007-08-01,83.8701714081,92.9225342523,87.7834707789,84.6155376979,90.7205294486108,75.20606978240815,,3.59783147,14111805.0,93.70981698507248,63.583996,11.04563,7.271304347826088,-545221.6000000015,30347.859375,101.863
2007-09-01,84.041870709,93.4833009474,92.7073464949,84.5069985014,91.41310637776031,77.70794592875504,,3.5168014665,14172032.0,69.62111657377761,64.077703,11.0315,7.234999999999999,-500213.1000000015,30296.189453125,102.0894
2007-10-01,83.9188850486,93.1504846011,90.4095621407,85.0732490852,91.98100444067153,78.22673222957403,,3.6793923056,14198440.0,66.78520081017018,64.327405,10.82314,7.274782608695652,-941907.1999999993,31458.669921875,101.8015
2007-11-01,83.5993523198,92.514844068,90.9588370206,84.8496866812,91.05942870261539,76.6858096538744,,3.5131713206,14248075.0,67.22287371981137,64.781221,10.88664,7.5040000000000004,118271.40000000224,29770.51953125,102.3446
