fecha,IGAE_mom,ActividadIndustrial_mom,FBCF_mom,IMCP_mom,ANTAD_mom,AUTOS_mom,TARJETAS_mom,Desempleo_mom,IMSS_mom,EPU_mom,INPC_mom,TC_mom,TIIE_mom,Balanza_mom,BMV_mom,INDPRO_mom
2006-02-01,-0.010535872757030162,-0.00647910858959122,-0.011651347132580092,-0.001726860094717786,-0.009480939026799362,-0.014760194852919462,,0.28043063570000015,0.003922075292269511,-39.55245876068125,0.001528969996654972,-0.006059852269459931,-0.46586124401913853,-1208737.5999999978,-0.01067604085568874,0.0004215001803382634
2006-03-01,0.0010177667761634979,0.009320385755198224,0.024491883191329222,-0.0021625293400546752,0.03109452134660895,-0.017847595656428794,,-0.24164469670000033,0.005064050416731192,41.48471173682334,0.0012538852131847023,0.02482270677111087,-0.2873205741626794,-347792.1000000015,0.02982454789925626,0.002252114659746063
2006-04-01,0.005430546471573372,0.0012809682834502567,0.009219411175076964,0.011075723325817854,0.008005035926912818,-0.00075956847956693,,0.12062429400000019,0.004471536925223063,-10.338104513028213,0.0014651318124609958,0.027112737603122383,-0.27358585858585904,236597.5,0.06884477298272351,0.0030320784432706915
2006-05-01,0.010214182301720776,0.009880486489389106,0.003475923926257174,0.00256691447049473,0.025814573908490956,0.00751293739139669,,-0.04645239890000008,0.00442829384002863,13.492318431195926,-0.004461709943963221,0.004532319454351175,-0.1582323232323226,-404006.09999999776,-0.1001886988824694,0.0002541145564114444
2006-06-01,-0.0014629103043590774,0.0008162130268223322,-0.001995205936897726,0.004665666477659869,-0.006979213749782609,0.006851724318172714,,0.19312195259999987,0.004989180745724298,31.54040526595358,0.0008631760789548082,0.026597023840996048,0.0009090909090909705,155997.79999999702,0.024812846565142266,0.0031614092164247154
2006-07-01,-0.00046817471188198567,-0.0003110931728436128,0.007249484202274559,-0.00026824773634803734,3.9957317081729116e-06,-0.024714047043512544,,0.12343042900000034,0.004038466827800846,-22.478507941036753,0.002738459706027818,-0.036243775194443106,-0.0016450216450216715,-148530.19999999925,0.04836237150212774,-0.0005127465055316804
2006-08-01,0.0025409457785441347,0.004704260314793096,0.01736441891642837,0.0016469492540256425,0.016118507193382037,0.010451488782026175,,-0.03231613490000029,0.003406709193530588,-11.950146075987206,0.00509010845444724,-0.010414702037017776,0.0018426501035202492,285808.5,0.04635237078513654,0.004379138878333855
2006-09-01,-0.0003679184143656755,-0.0034170432270039797,0.010255547984106883,0.0032851333079157996,-0.006861531838667112,0.039990811733519926,,0.0029575086000002138,0.004120636726852922,-37.688428746983675,0.010044394698369707,0.010371008275660731,0.035776397515527414,-964586.8000000007,0.04131003256555488,-0.0016629623569395235
2006-10-01,0.0028466966019422557,0.00013140458052429693,-0.014118989133805826,0.0013943476675439825,0.008802201842947,0.0009458086320259795,,0.062297611600000025,0.001991538290063488,3.696844665726836,0.004362382394154096,-0.008057638582296356,-0.03779220779220882,571853.1999999993,0.0493537109483011,-0.0011474759561265202
2006-11-01,-0.0032753430822776153,0.001999169513267951,0.0025017480752822507,0.000711621700260956,0.002628690306671899,-0.009873254805047083,,0.08145023719999989,0.0028821377706158557,12.112655289685769,0.005233118734999209,0.0018867860932845204,0.0148636363636383,89544.70000000298,0.07982165396779273,-0.0004204326283367976
2006-12-01,0.004592146990303192,-0.009898362159940888,0.0097594798685261,-0.0029869358024807724,0.008012326382796253,-0.004073639458495926,,0.046631923000000075,0.0030465258924365912,-16.81722552647244,0.005767967578313105,-0.006419325899363226,0.033166666666665456,-123203.40000000224,0.057837592318680464,0.010141747096689357
2007-01-01,0.0008869292237099202,0.001089418750680693,-0.02478296252811596,-0.008580036917460454,0.02042202623917788,0.004007031531140015,,-0.11931714299999996,0.003340580289176387,1.7982729222062233,0.005151352152262589,0.009631862023256499,-0.04121212121212103,-544934.0999999978,0.04122686501392181,-0.0033888659943164257
2007-02-01,0.0006571189920139275,0.007531514740789724,0.024381731115965977,0.0042867000899473595,0.000824426371205611,-0.03595288079900083,,0.15408231489999968,0.004164245594903804,4.0013011124507045,0.0027912389038675656,0.004276481441218394,0.002703349282296763,413388.0,-0.0340451158947932,0.009378469307674386
2007-03-01,0.005662113433606564,0.010422944623959651,0.005023208751906871,0.007372382647084841,0.013206080621578131,0.01325144304619208,,-0.02175568530000005,0.0035818470438719885,-7.274741855499201,0.0021619423814787098,0.010315887238641075,0.001604010025063829,147484.3999999985,0.07618299601229772,0.0017786154493029116
2007-04-01,0.004547253860675227,-0.0027090003877949798,0.01525975743426855,-0.0017086230782004108,0.011928926619682478,-0.02393263538066659,,-0.11023445569999968,0.0026879839674158745,-24.40800761932511,-0.0005973444837508168,-0.01206472005213799,0.023659147869674158,-567262.3000000007,0.00862501044017705,0.006700319901752572
2007-05-01,0.0021705187130285353,0.00019430719552726572,0.0022103256702372676,0.0012242863770595136,0.009355202904580473,-0.014717420029965567,,-0.1425050443,0.0029477741453511896,76.70795567810154,-0.004890350087477735,-0.01503794635686928,0.23248803827751097,156954.19999999925,0.07959239359814063,0.0009559214748104949
2007-06-01,0.004174637451242802,-0.0002562892043318499,-0.0182751981279754,0.008282617732886521,0.013632203448290525,-0.04353214233275793,,-0.06388113670000006,0.004032969257664831,4.117778244347534,0.0012001838561470635,0.0016894774722211459,-0.01709956709956728,-233935.09999999776,-0.007926823594319288,0.0005768477837078123
2007-07-01,-0.0017184866987367542,-0.0002220265102002017,0.03709385786230435,-0.014104860435431021,0.0046762232105139745,0.06440183552370637,,-0.04042642540000019,0.0028661883739999894,-45.30918538876723,0.004238432556224581,-0.0022221297137696716,0.006645021645021565,799752.0,-0.015900188498743972,-0.0012002567099926864
2007-08-01,0.0023108113359979754,-0.0052155556257886815,0.011866011057865222,0.01017315541269781,0.0021752847294314037,-0.02821926107622108,,0.09687794010000017,0.0027813972125798614,49.684293700205174,0.004065737189415053,0.021477215226750612,-0.00915019762845759,125630.09999999776,-0.01022180539462525,0.0019240393848489745
2007-09-01,0.0020451107446399774,0.006016639834716564,0.05457449664981251,-0.0012835570449789557,0.007605187961688742,0.03272557346021987,,-0.0810300035,0.004258763832389434,-24.088700411294866,0.007734652839403111,-0.0012800578634442061,-0.03630434782608827,45008.5,-0.0017040397327185985,0.002220126784417964
