fecha,n_articulos,tono_promedio,pct_salud_publica,pct_miedo_crisis,pct_cuarentena_restricciones,pct_economia,pct_gobierno_politica
2021-02-10,14,-1.5016064126251065,1.0,0.8571428571428571,0.07142857142857142,0.6428571428571429,0.7857142857142857
2021-02-17,44,-3.2470984448676203,1.0,0.9090909090909091,0.5681818181818182,0.8181818181818182,0.8409090909090909
2021-02-24,14,-1.4557359795268678,0.9285714285714286,1.0,0.42857142857142855,0.7857142857142857,1.0
2021-03-03,26,-1.9958182120810226,1.0,0.9230769230769231,0.23076923076923078,0.6538461538461539,0.7692307692307693
2021-03-10,8,-1.0134996376310756,0.875,1.0,0.25,0.625,0.5
2021-03-17,15,-1.6677876523254926,1.0,0.8,0.06666666666666667,0.6,0.7333333333333333
2021-03-24,0,,,,,,
2021-03-31,21,-2.0476985163491896,0.9523809523809523,0.8571428571428571,0.3333333333333333,0.8095238095238095,0.6666666666666666
2021-04-07,9,-0.7336664536343843,1.0,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.8888888888888888
2021-04-14,20,-0.7385388568304881,1.0,0.95,0.6,0.8,0.9
2021-04-21,15,-1.9320514645572928,1.0,0.8666666666666667,0.3333333333333333,0.26666666666666666,0.6666666666666666
2021-04-28,35,-1.129367655216808,1.0,0.7714285714285715,0.22857142857142856,0.5428571428571428,0.6571428571428571
2021-05-05,9,-0.07355202532200132,1.0,1.0,0.2222222222222222,0.5555555555555556,0.6666666666666666
2021-05-12,18,-0.6693270137947599,1.0,0.8333333333333334,0.0,0.4444444444444444,0.7222222222222222
2021-05-19,11,-0.8565679130567307,1.0,0.9090909090909091,0.0,0.8181818181818182,0.6363636363636364
2021-05-26,10,-0.031214276214848763,1.0,1.0,0.5,0.8,0.7
2021-06-02,12,-0.2100038732761865,1.0,0.9166666666666666,0.25,0.5,0.5833333333333334
2021-06-09,28,-2.1605701312789227,1.0,0.9285714285714286,0.25,0.42857142857142855,0.6428571428571429
2021-06-16,13,-2.1372079565010202,1.0,0.9230769230769231,0.3076923076923077,0.7692307692307693,0.7692307692307693
2021-06-23,8,-1.8328707221763385,0.75,0.875,0.375,0.25,0.625
2021-06-30,18,-1.451543625680588,1.0,0.8888888888888888,0.1111111111111111,0.8333333333333334,0.6111111111111112
2021-07-07,6,0.9944953603953399,1.0,1.0,0.0,1.0,1.0
2021-07-14,17,-2.137678582838569,1.0,0.9411764705882353,0.17647058823529413,0.35294117647058826,0.6470588235294118
2021-07-21,16,-3.4785208457914276,1.0,0.875,0.5,0.25,0.6875
2021-07-28,7,-1.1357946443012212,1.0,1.0,0.14285714285714285,0.7142857142857143,0.7142857142857143
2021-08-04,2,-3.71053738659643,1.0,1.0,0.0,0.5,1.0
2021-08-11,20,-0.6238732411676452,1.0,0.85,0.15,0.4,0.55
2021-08-18,0,,,,,,
2021-08-25,18,-0.4814340046856139,0.5555555555555556,0.8888888888888888,0.1111111111111111,0.2777777777777778,0.8333333333333334
2021-09-01,13,-2.095836883750619,1.0,0.9230769230769231,0.3076923076923077,1.0,0.9230769230769231
2021-09-08,4,-0.473166160848427,1.0,1.0,0.5,0.75,0.5
2021-09-15,6,1.0588302593066088,1.0,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666
2021-09-22,4,-0.353805929653199,0.5,0.75,0.0,0.5,0.5
2021-09-29,9,-0.666099645778478,1.0,1.0,0.0,0.2222222222222222,0.1111111111111111
2021-10-06,12,-1.7941933957478104,1.0,0.4166666666666667,0.25,0.75,0.25
2021-10-13,0,,,,,,
2021-10-20,11,-2.2172818389576947,1.0,1.0,0.36363636363636365,0.45454545454545453,1.0
2021-10-27,1,-5.23255813953488,1.0,1.0,1.0,1.0,1.0
2021-11-03,3,0.11493337029159463,1.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
2021-11-10,13,-1.8078568767912822,1.0,0.8461538461538461,0.3076923076923077,0.6923076923076923,0.6923076923076923
2021-11-17,8,-1.2098408913873868,1.0,0.625,0.125,0.25,0.75
2021-11-24,3,-1.9183023446560201,1.0,1.0,0.3333333333333333,1.0,1.0
2021-12-01,9,-3.815191200048724,1.0,1.0,0.1111111111111111,0.4444444444444444,1.0
2021-12-08,8,-1.4856112515611808,1.0,0.125,0.625,0.25,0.375
2021-12-15,12,-1.047810151923825,1.0,0.9166666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
2021-12-22,5,-1.5977802563291088,1.0,0.6,0.0,0.6,0.6
2021-12-29,0,,,,,,
2022-01-05,6,-0.669782768486655,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333
2022-01-12,2,-2.438869240208595,1.0,1.0,1.0,1.0,1.0
2022-01-19,13,-1.8639001456637356,1.0,0.9230769230769231,0.15384615384615385,1.0,1.0
2022-01-26,5,-2.2591814303257247,1.0,1.0,0.0,1.0,0.6
2022-02-02,5,-0.9870761248562451,1.0,1.0,0.2,0.6,1.0
2022-02-09,2,0.56138194919633,1.0,0.5,0.0,1.0,0.5
2022-02-16,4,-0.19174700448901627,1.0,0.75,0.5,0.75,0.5
2022-02-23,2,-0.8240646931169725,1.0,1.0,0.0,1.0,1.0
2022-03-02,0,,,,,,
2022-03-09,0,,,,,,
2022-03-16,3,-1.629362927273193,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666
2022-03-23,6,-0.8194327709576964,1.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666
2022-03-30,8,-3.1568200406125664,1.0,0.875,0.0,1.0,0.875
2022-04-06,7,-3.0399012416109668,1.0,1.0,0.0,0.7142857142857143,0.7142857142857143
2022-04-13,10,-3.8587055148852585,1.0,1.0,0.1,0.5,0.8
2022-04-20,2,-5.08641975308642,1.0,0.5,0.0,0.5,0.5
2022-04-27,0,,,,,,
2022-05-04,0,,,,,,
2022-05-11,6,-1.9618515494303572,1.0,1.0,0.0,0.5,0.8333333333333334
2022-05-18,0,,,,,,
2022-05-25,0,,,,,,
2022-06-01,10,0.4064957813517818,1.0,0.9,0.2,0.7,0.6
2022-06-08,8,-0.6311206822753631,1.0,1.0,0.0,0.25,0.625
2022-06-15,1,1.98300283286119,1.0,1.0,0.0,0.0,1.0
2022-06-22,3,-1.8441926696647866,1.0,1.0,0.0,1.0,1.0
2022-06-29,4,-6.015880457002377,0.5,1.0,0.0,0.25,1.0
2022-07-06,12,-3.000609459314781,1.0,0.9166666666666666,0.25,0.4166666666666667,0.5833333333333334
2022-07-13,3,-2.3991506380553775,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
2022-07-20,16,-0.7013644899997389,1.0,1.0,0.0625,0.3125,0.875
2022-07-27,7,-1.0537115247319113,1.0,0.42857142857142855,0.0,0.42857142857142855,0.7142857142857143
2022-08-03,0,,,,,,
2022-08-10,4,-0.5074760749701199,1.0,0.75,0.0,1.0,1.0
2022-08-17,1,-3.92156862745098,1.0,0.0,0.0,0.0,0.0
2022-08-24,4,-0.921881592601938,1.0,0.75,0.0,1.0,0.5
2022-08-31,1,0.904219691895512,1.0,1.0,0.0,1.0,1.0
2022-09-07,2,0.4203075551161448,1.0,0.5,0.0,0.5,0.5
2022-09-14,3,0.3890541972656134,1.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
2022-09-21,4,-0.7062896620422302,1.0,1.0,0.5,1.0,1.0
2022-09-28,3,-1.1650380566413698,1.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666
2022-10-05,0,,,,,,
2022-10-12,3,-3.4743669332538434,1.0,1.0,0.6666666666666666,1.0,1.0
2022-10-19,2,0.1078513831982848,1.0,1.0,0.5,1.0,0.5
2022-10-26,7,-1.2705194143681315,0.8571428571428571,0.8571428571428571,0.0,0.7142857142857143,0.8571428571428571
2022-11-02,10,-1.3838885265389689,1.0,0.9,0.2,0.7,0.5
2022-11-09,2,-2.24502526050404,1.0,1.0,0.5,1.0,1.0
2022-11-16,6,-4.466194541341807,1.0,1.0,0.16666666666666666,0.8333333333333334,1.0
2022-11-23,8,-1.8680542351771636,1.0,1.0,0.125,0.5,0.5
2022-11-30,6,0.47834270290574893,1.0,0.8333333333333334,0.0,1.0,0.6666666666666666
2022-12-07,2,-0.7847533632287,1.0,0.5,0.0,1.0,1.0
2022-12-14,8,-3.8725272255261443,1.0,1.0,0.0,0.75,0.875
2022-12-21,17,-3.9714750665936474,1.0,1.0,0.058823529411764705,0.9411764705882353,1.0
2022-12-28,29,-4.315519377764433,1.0,0.9655172413793104,0.10344827586206896,0.9655172413793104,1.0
